                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    454,                0.62748,                0.30067,                0.80101,                 0.9874,                0.94958,                 0.9914,                0.68872,                      0,                    inf,                      0,              0.0055153,              0.0055153,              0.0055153
                    455,                0.63863,                 0.3085,                0.79701,                0.98736,                0.94691,                0.99128,                 0.6854,                      0,                    inf,                      0,              0.0055054,              0.0055054,              0.0055054
                    456,                0.64092,                0.30833,                0.80082,                 0.9844,                0.94848,                0.98981,                0.68306,                      0,                    inf,                      0,              0.0054955,              0.0054955,              0.0054955
                    457,                0.62521,                0.30332,                0.79541,                0.98468,                0.94848,                0.98977,                0.68625,                      0,                    inf,                      0,              0.0054856,              0.0054856,              0.0054856
                    458,                0.62603,                0.30098,                0.79862,                      1,                0.94048,                0.98995,                0.68809,                      0,                    inf,                      0,              0.0054757,              0.0054757,              0.0054757
                    459,                0.62304,                0.30576,                0.79782,                0.98745,                0.95406,                0.99142,                0.69242,                      0,                    inf,                      0,              0.0054658,              0.0054658,              0.0054658
                    460,                 0.6263,                0.29936,                0.80078,                0.98552,                0.95455,                0.99292,                0.69332,                      0,                    inf,                      0,              0.0054559,              0.0054559,              0.0054559
                    461,                0.62719,                0.30679,                0.79537,                0.98692,                0.95758,                0.99308,                0.69278,                      0,                    inf,                      0,               0.005446,               0.005446,               0.005446
                    462,                0.62475,                0.30103,                0.79512,                0.98449,                0.95758,                 0.9932,                0.69031,                      0,                    inf,                      0,              0.0054361,              0.0054361,              0.0054361
                    463,                0.62571,                0.29784,                 0.8029,                0.98452,                0.96379,                0.99353,                0.69177,                      0,                    inf,                      0,              0.0054262,              0.0054262,              0.0054262
                    464,                0.62635,                0.30352,                0.79922,                0.98458,                0.96765,                0.99354,                0.68845,                      0,                    inf,                      0,              0.0054163,              0.0054163,              0.0054163
                    465,                0.62632,                0.30466,                0.79255,                0.98455,                0.96527,                0.99359,                0.68973,                      0,                    inf,                      0,              0.0054064,              0.0054064,              0.0054064
                    466,                0.61689,                0.29975,                0.79901,                0.98471,                0.97606,                0.99382,                 0.6917,                      0,                    inf,                      0,              0.0053965,              0.0053965,              0.0053965
                    467,                0.61947,                0.30426,                0.79873,                0.98472,                0.97674,                0.99382,                0.69098,                      0,                    inf,                      0,              0.0053866,              0.0053866,              0.0053866
                    468,                0.61564,                0.30113,                0.79287,                0.98681,                 0.9697,                0.99382,                0.68801,                      0,                    inf,                      0,              0.0053767,              0.0053767,              0.0053767
                    469,                0.61329,                0.29516,                0.79353,                0.98768,                0.97213,                 0.9939,                0.68477,                      0,                    inf,                      0,              0.0053668,              0.0053668,              0.0053668
                    470,                 0.6148,                0.29314,                0.79628,                0.98465,                0.97188,                0.99398,                0.68235,                      0,                    inf,                      0,              0.0053569,              0.0053569,              0.0053569
                    471,                0.60482,                0.28985,                0.79908,                0.98474,                0.97762,                 0.9941,                0.67924,                      0,                    inf,                      0,               0.005347,               0.005347,               0.005347
                    472,                0.62339,                0.29549,                0.79358,                0.98472,                0.97626,                0.99391,                0.67795,                      0,                    inf,                      0,              0.0053371,              0.0053371,              0.0053371
                    473,                0.61082,                0.29781,                0.79945,                0.98625,                0.96667,                0.99388,                0.67779,                      0,                    inf,                      0,              0.0053272,              0.0053272,              0.0053272
                    474,                0.61715,                0.29814,                0.79703,                0.98766,                 0.9699,                0.99385,                0.67825,                      0,                    inf,                      0,              0.0053173,              0.0053173,              0.0053173
                    475,                0.61977,                0.30023,                 0.8016,                0.99065,                0.96319,                0.99374,                0.68006,                      0,                    inf,                      0,              0.0053074,              0.0053074,              0.0053074
                    476,                0.60523,                0.29221,                0.79312,                0.99067,                0.96512,                0.99355,                0.68226,                      0,                    inf,                      0,              0.0052975,              0.0052975,              0.0052975
                    477,                0.61451,                0.29696,                0.79765,                0.99063,                0.96151,                0.99365,                0.68287,                      0,                    inf,                      0,              0.0052876,              0.0052876,              0.0052876
                    478,                0.61227,                0.30047,                0.79299,                0.99066,                0.96414,                0.99382,                0.68504,                      0,                    inf,                      0,              0.0052777,              0.0052777,              0.0052777
                    479,                0.61359,                0.29668,                0.79316,                0.99121,                0.96364,                0.99364,                0.68852,                      0,                    inf,                      0,              0.0052678,              0.0052678,              0.0052678
                    480,                0.61338,                0.30257,                0.79388,                0.99106,                0.96364,                0.99205,                0.68768,                      0,                    inf,                      0,              0.0052579,              0.0052579,              0.0052579
                    481,                0.61384,                0.29636,                0.79614,                0.99374,                0.96172,                 0.9921,                0.68762,                      0,                    inf,                      0,               0.005248,               0.005248,               0.005248
                    482,                0.61621,                0.29791,                0.79769,                0.99374,                0.96168,                0.99208,                0.68799,                      0,                    inf,                      0,              0.0052381,              0.0052381,              0.0052381
                    483,                0.61442,                0.29585,                0.79623,                0.99247,                0.96061,                 0.9921,                0.68613,                      0,                    inf,                      0,              0.0052282,              0.0052282,              0.0052282
                    484,                0.59912,                0.29435,                0.79329,                0.99179,                0.96061,                0.99055,                0.68469,                      0,                    inf,                      0,              0.0052183,              0.0052183,              0.0052183
                    485,                0.61327,                0.29875,                0.79468,                0.99374,                0.96185,                0.99037,                0.68341,                      0,                    inf,                      0,              0.0052084,              0.0052084,              0.0052084
                    486,                0.60476,                0.29533,                0.79117,                0.99362,                0.96364,                0.99192,                0.68329,                      0,                    inf,                      0,              0.0051985,              0.0051985,              0.0051985
                    487,                0.59682,                0.29189,                0.79563,                0.99688,                 0.9677,                 0.9936,                0.68455,                      0,                    inf,                      0,              0.0051886,              0.0051886,              0.0051886
                    488,                0.60527,                0.29805,                0.79228,                0.99687,                0.96536,                0.99374,                 0.6852,                      0,                    inf,                      0,              0.0051787,              0.0051787,              0.0051787
                    489,                0.60603,                0.30175,                 0.7959,                0.99688,                0.96882,                0.99236,                0.68622,                      0,                    inf,                      0,              0.0051688,              0.0051688,              0.0051688
                    490,                0.60789,                0.29705,                0.79663,                0.99687,                0.96655,                0.99091,                0.68879,                      0,                    inf,                      0,              0.0051589,              0.0051589,              0.0051589
                    491,                0.60494,                0.29723,                0.79237,                0.99687,                0.96481,                 0.9909,                0.69138,                      0,                    inf,                      0,               0.005149,               0.005149,               0.005149
                    492,                0.59926,                0.29192,                0.79832,                0.99327,                0.96364,                 0.9906,                0.69321,                      0,                    inf,                      0,              0.0051391,              0.0051391,              0.0051391
                    493,                0.59248,                0.29056,                0.79553,                0.99371,                0.95768,                0.99046,                0.69247,                      0,                    inf,                      0,              0.0051292,              0.0051292,              0.0051292
                    494,                0.59929,                 0.2962,                0.78896,                 0.9937,                0.95605,                0.99038,                0.69531,                      0,                    inf,                      0,              0.0051193,              0.0051193,              0.0051193
                    495,                 0.6052,                0.29419,                0.79176,                0.99368,                0.95261,                0.99037,                0.69623,                      0,                    inf,                      0,              0.0051094,              0.0051094,              0.0051094
                    496,                 0.6087,                0.29144,                0.79269,                      1,                0.95064,                0.99182,                0.69852,                      0,                    inf,                      0,              0.0050995,              0.0050995,              0.0050995
                    497,                0.59966,                0.29214,                0.79123,                0.99369,                0.95378,                0.99196,                0.70053,                      0,                    inf,                      0,              0.0050896,              0.0050896,              0.0050896
                    498,                0.60365,                0.29293,                0.79563,                0.99369,                0.95437,                0.99203,                0.69915,                      0,                    inf,                      0,              0.0050797,              0.0050797,              0.0050797
                    499,                0.60111,                0.29272,                0.79321,                0.99858,                0.95152,                0.99354,                0.70002,                      0,                    inf,                      0,              0.0050698,              0.0050698,              0.0050698
                    500,                0.59429,                0.29536,                0.79411,                0.99369,                0.95409,                0.99191,                0.70003,                      0,                    inf,                      0,              0.0050599,              0.0050599,              0.0050599
                    501,                0.59538,                0.29164,                0.79835,                0.99369,                0.95402,                0.99199,                0.69857,                      0,                    inf,                      0,                0.00505,                0.00505,                0.00505
                    502,                 0.5985,                0.28858,                0.79815,                0.99369,                 0.9541,                0.99206,                0.69798,                      0,                    inf,                      0,              0.0050401,              0.0050401,              0.0050401
                    503,                0.59041,                0.28788,                0.79195,                0.99369,                0.95404,                 0.9919,                0.69497,                      0,                    inf,                      0,              0.0050302,              0.0050302,              0.0050302
                    504,                0.59884,                0.28729,                0.79838,                0.99369,                0.95391,                0.99183,                0.69333,                      0,                    inf,                      0,              0.0050203,              0.0050203,              0.0050203
                    505,                0.59636,                0.28825,                0.79223,                0.99368,                0.95358,                0.99168,                0.69546,                      0,                    inf,                      0,              0.0050104,              0.0050104,              0.0050104
                    506,                0.59533,                0.29156,                0.79627,                0.99368,                0.95329,                0.99165,                0.69224,                      0,                    inf,                      0,              0.0050005,              0.0050005,              0.0050005
                    507,                0.59479,                0.29533,                0.79411,                0.99368,                 0.9533,                0.99156,                0.69199,                      0,                    inf,                      0,              0.0049906,              0.0049906,              0.0049906
                    508,                0.59751,                0.28958,                0.79743,                0.99368,                0.95235,                0.99001,                0.69357,                      0,                    inf,                      0,              0.0049807,              0.0049807,              0.0049807
                    509,                0.59054,                0.28948,                 0.7911,                0.99367,                0.95088,                0.98758,                0.69084,                      0,                    inf,                      0,              0.0049708,              0.0049708,              0.0049708
                    510,                0.60341,                0.29013,                0.79573,                0.99366,                0.95032,                0.98775,                0.68989,                      0,                    inf,                      0,              0.0049609,              0.0049609,              0.0049609
                    511,                0.59999,                0.28523,                0.79341,                0.99366,                0.95042,                0.98768,                0.68831,                      0,                    inf,                      0,               0.004951,               0.004951,               0.004951
                    512,                0.59192,                0.29046,                0.79635,                0.99366,                0.95016,                0.98753,                0.68903,                      0,                    inf,                      0,              0.0049411,              0.0049411,              0.0049411
                    513,                0.58404,                0.28946,                0.78898,                0.99366,                0.95006,                0.98757,                0.68744,                      0,                    inf,                      0,              0.0049312,              0.0049312,              0.0049312
                    514,                0.59218,                 0.2872,                0.79768,                0.99216,                0.94848,                 0.9875,                0.68853,                      0,                    inf,                      0,              0.0049213,              0.0049213,              0.0049213
                    515,                0.58749,                 0.2882,                0.78935,                0.99296,                0.94848,                0.98744,                0.68604,                      0,                    inf,                      0,              0.0049114,              0.0049114,              0.0049114
                    516,                0.59326,                0.29163,                0.79298,                0.99558,                0.94848,                0.98748,                 0.6869,                      0,                    inf,                      0,              0.0049015,              0.0049015,              0.0049015
                    517,                 0.5797,                0.27906,                0.79381,                0.99682,                0.94882,                0.98568,                0.68498,                      0,                    inf,                      0,              0.0048916,              0.0048916,              0.0048916
                    518,                0.58032,                0.28612,                0.79359,                0.99613,                0.94848,                0.98573,                 0.6861,                      0,                    inf,                      0,              0.0048817,              0.0048817,              0.0048817
                    519,                0.57732,                0.28414,                0.79399,                0.99649,                0.94848,                0.98573,                0.68545,                      0,                    inf,                      0,              0.0048718,              0.0048718,              0.0048718
                    520,                0.58976,                0.28917,                0.79359,                 0.9967,                0.94848,                0.98585,                0.68705,                      0,                    inf,                      0,              0.0048619,              0.0048619,              0.0048619
                    521,                0.58542,                 0.2854,                 0.7943,                 0.9965,                0.94848,                0.98753,                0.68827,                      0,                    inf,                      0,               0.004852,               0.004852,               0.004852
                    522,                0.58015,                0.28086,                0.79353,                0.99563,                0.94848,                0.98757,                0.68847,                      0,                    inf,                      0,              0.0048421,              0.0048421,              0.0048421
                    523,                0.59099,                0.28789,                0.79362,                0.99502,                0.94848,                0.98774,                 0.6889,                      0,                    inf,                      0,              0.0048322,              0.0048322,              0.0048322
                    524,                0.58078,                0.28823,                0.78979,                0.99682,                0.95043,                0.98789,                0.68695,                      0,                    inf,                      0,              0.0048223,              0.0048223,              0.0048223
                    525,                0.58361,                 0.2875,                0.79535,                0.99469,                0.94848,                0.98787,                0.68851,                      0,                    inf,                      0,              0.0048124,              0.0048124,              0.0048124
                    526,                0.58731,                0.29454,                0.79299,                0.99537,                0.94848,                0.98789,                0.68743,                      0,                    inf,                      0,              0.0048025,              0.0048025,              0.0048025
                    527,                0.57798,                0.28536,                0.79582,                0.99625,                0.94848,                0.98786,                0.68561,                      0,                    inf,                      0,              0.0047926,              0.0047926,              0.0047926
                    528,                0.57831,                0.28038,                0.78819,                      1,                0.95004,                0.98621,                0.68581,                      0,                    inf,                      0,              0.0047827,              0.0047827,              0.0047827
                    529,                0.58537,                0.28379,                0.79431,                      1,                 0.9502,                0.98602,                0.68468,                      0,                    inf,                      0,              0.0047728,              0.0047728,              0.0047728
                    530,                0.57925,                0.28497,                0.78715,                      1,                0.95022,                0.98475,                0.68282,                      0,                    inf,                      0,              0.0047629,              0.0047629,              0.0047629
                    531,                0.58058,                0.28724,                0.78911,                      1,                0.95042,                0.98469,                0.68029,                      0,                    inf,                      0,               0.004753,               0.004753,               0.004753
                    532,                0.58028,                0.28517,                0.79361,                      1,                0.95175,                0.98607,                0.68068,                      0,                    inf,                      0,              0.0047431,              0.0047431,              0.0047431
                    533,                0.56947,                0.28215,                0.79276,                      1,                0.95199,                0.98604,                0.67971,                      0,                    inf,                      0,              0.0047332,              0.0047332,              0.0047332
                    534,                0.58097,                0.28736,                0.79728,                      1,                0.95222,                0.98601,                0.67979,                      0,                    inf,                      0,              0.0047233,              0.0047233,              0.0047233
                    535,                0.58325,                 0.2867,                0.79405,                      1,                0.95394,                0.98589,                0.67975,                      0,                    inf,                      0,              0.0047134,              0.0047134,              0.0047134
                    536,                0.57343,                0.28102,                0.79551,                      1,                0.95438,                0.98586,                0.68175,                      0,                    inf,                      0,              0.0047035,              0.0047035,              0.0047035
                    537,                0.57146,                0.27835,                0.79297,                      1,                0.95437,                0.98753,                 0.6844,                      0,                    inf,                      0,              0.0046936,              0.0046936,              0.0046936
                    538,                0.57928,                0.28563,                0.79528,                0.99959,                0.95455,                0.98876,                0.68251,                      0,                    inf,                      0,              0.0046837,              0.0046837,              0.0046837
                    539,                0.56663,                0.27814,                0.78899,                0.99921,                0.95455,                0.98867,                0.68536,                      0,                    inf,                      0,              0.0046738,              0.0046738,              0.0046738
                    540,                0.58726,                0.28864,                0.78956,                0.99757,                0.95455,                0.98854,                0.68421,                      0,                    inf,                      0,              0.0046639,              0.0046639,              0.0046639
                    541,                0.57589,                0.28161,                0.79336,                0.99684,                0.95443,                0.98949,                0.68343,                      0,                    inf,                      0,               0.004654,               0.004654,               0.004654
                    542,                0.57647,                0.28124,                0.78846,                0.99683,                0.95423,                0.98952,                0.68424,                      0,                    inf,                      0,              0.0046441,              0.0046441,              0.0046441
                    543,                0.57219,                0.28008,                0.79502,                0.99683,                0.95309,                 0.9895,                0.68308,                      0,                    inf,                      0,              0.0046342,              0.0046342,              0.0046342
                    544,                0.57206,                0.27899,                0.79303,                0.99683,                0.95227,                0.98965,                0.68165,                      0,                    inf,                      0,              0.0046243,              0.0046243,              0.0046243
                    545,                0.56387,                0.27615,                0.79543,                 0.9962,                0.95152,                0.98959,                0.68197,                      0,                    inf,                      0,              0.0046144,              0.0046144,              0.0046144
                    546,                0.57026,                0.28253,                0.78825,                0.99544,                0.95152,                0.98963,                0.68169,                      0,                    inf,                      0,              0.0046045,              0.0046045,              0.0046045
                    547,                0.57535,                0.27934,                0.79538,                0.99368,                0.95229,                0.98962,                0.68005,                      0,                    inf,                      0,              0.0045946,              0.0045946,              0.0045946
                    548,                0.57691,                0.28124,                0.79494,                0.99369,                0.95366,                0.98959,                0.68209,                      0,                    inf,                      0,              0.0045847,              0.0045847,              0.0045847
                    549,                0.57262,                0.27943,                0.79066,                0.99369,                0.95414,                0.98953,                0.68379,                      0,                    inf,                      0,              0.0045748,              0.0045748,              0.0045748
                    550,                0.56596,                0.27775,                0.79072,                0.99056,                 0.9541,                0.98947,                0.68299,                      0,                    inf,                      0,              0.0045649,              0.0045649,              0.0045649
                    551,                0.56612,                 0.2784,                0.78896,                0.99057,                0.95451,                0.98945,                0.68335,                      0,                    inf,                      0,               0.004555,               0.004555,               0.004555
                    552,                 0.5602,                0.27626,                0.79263,                0.99022,                0.95455,                 0.9894,                 0.6846,                      0,                    inf,                      0,              0.0045451,              0.0045451,              0.0045451
                    553,                  0.566,                0.28246,                0.78833,                0.99055,                0.95269,                0.98938,                0.68512,                      0,                    inf,                      0,              0.0045352,              0.0045352,              0.0045352
                    554,                 0.5597,                0.27881,                0.79183,                0.99054,                0.95166,                0.98925,                0.68397,                      0,                    inf,                      0,              0.0045253,              0.0045253,              0.0045253
                    555,                0.56416,                0.27164,                0.79793,                0.99055,                0.95323,                0.98921,                0.68484,                      0,                    inf,                      0,              0.0045154,              0.0045154,              0.0045154
                    556,                0.56507,                0.27695,                0.78782,                0.99055,                0.95305,                0.98825,                0.68672,                      0,                    inf,                      0,              0.0045055,              0.0045055,              0.0045055
                    557,                0.56642,                0.27516,                0.79452,                0.99055,                 0.9532,                0.98831,                0.68527,                      0,                    inf,                      0,              0.0044956,              0.0044956,              0.0044956
                    558,                0.56655,                0.27574,                  0.789,                0.99055,                0.95314,                0.98834,                0.68581,                      0,                    inf,                      0,              0.0044857,              0.0044857,              0.0044857
                    559,                0.57193,                0.27944,                0.78993,                0.98882,                0.95152,                0.98837,                0.68573,                      0,                    inf,                      0,              0.0044758,              0.0044758,              0.0044758
                    560,                0.56582,                0.27537,                0.79004,                0.99055,                  0.953,                0.98845,                0.68495,                      0,                    inf,                      0,              0.0044659,              0.0044659,              0.0044659
                    561,                0.57503,                0.27876,                0.79108,                0.99056,                0.95351,                0.98848,                0.68507,                      0,                    inf,                      0,               0.004456,               0.004456,               0.004456
                    562,                0.56702,                0.27917,                0.79221,                0.99056,                0.95421,                0.98847,                0.68509,                      0,                    inf,                      0,              0.0044461,              0.0044461,              0.0044461
                    563,                0.56327,                0.27538,                0.79276,                0.98961,                0.95455,                0.98849,                0.68587,                      0,                    inf,                      0,              0.0044362,              0.0044362,              0.0044362
                    564,                0.55816,                 0.2783,                 0.7909,                0.98951,                0.95455,                0.98958,                0.68543,                      0,                    inf,                      0,              0.0044263,              0.0044263,              0.0044263
                    565,                0.56375,                0.27511,                0.79323,                0.98982,                0.95455,                0.98961,                0.68712,                      0,                    inf,                      0,              0.0044164,              0.0044164,              0.0044164
                    566,                 0.5522,                0.26873,                0.79129,                0.99039,                0.95455,                0.98961,                0.68651,                      0,                    inf,                      0,              0.0044065,              0.0044065,              0.0044065
                    567,                0.55562,                0.27503,                0.78911,                0.99056,                0.95425,                0.98969,                0.68803,                      0,                    inf,                      0,              0.0043966,              0.0043966,              0.0043966
                    568,                0.55854,                0.27504,                0.79121,                0.99056,                0.95416,                0.99124,                0.68748,                      0,                    inf,                      0,              0.0043867,              0.0043867,              0.0043867
                    569,                0.55517,                0.27373,                0.79518,                0.99056,                0.95411,                 0.9913,                0.68811,                      0,                    inf,                      0,              0.0043768,              0.0043768,              0.0043768
                    570,                0.55148,                0.27291,                0.79103,                0.99056,                0.95412,                0.99137,                0.68767,                      0,                    inf,                      0,              0.0043669,              0.0043669,              0.0043669
                    571,                0.55695,                0.27352,                0.79443,                0.99056,                0.95406,                0.99137,                0.68729,                      0,                    inf,                      0,               0.004357,               0.004357,               0.004357
                    572,                0.55481,                0.27508,                0.79087,                0.99056,                  0.954,                0.99148,                0.68645,                      0,                    inf,                      0,              0.0043471,              0.0043471,              0.0043471
                    573,                0.54532,                0.26985,                0.78599,                0.99056,                  0.954,                0.99143,                0.68655,                      0,                    inf,                      0,              0.0043372,              0.0043372,              0.0043372
                    574,                0.55174,                0.27437,                0.78849,                0.98885,                0.95455,                0.99146,                0.68686,                      0,                    inf,                      0,              0.0043273,              0.0043273,              0.0043273
                    575,                0.54817,                 0.2744,                0.79141,                0.98865,                0.95455,                0.99152,                0.68728,                      0,                    inf,                      0,              0.0043174,              0.0043174,              0.0043174
                    576,                0.54812,                0.26991,                0.79127,                0.98786,                0.95455,                0.99149,                0.68852,                      0,                    inf,                      0,              0.0043075,              0.0043075,              0.0043075
                    577,                0.55932,                0.27335,                0.79534,                0.99059,                 0.9571,                0.99151,                0.69043,                      0,                    inf,                      0,              0.0042976,              0.0042976,              0.0042976
                    578,                0.53667,                0.26528,                0.79029,                 0.9906,                0.95756,                0.99148,                0.69046,                      0,                    inf,                      0,              0.0042877,              0.0042877,              0.0042877
                    579,                0.55105,                0.26851,                0.79147,                0.99005,                0.95758,                0.99145,                0.68982,                      0,                    inf,                      0,              0.0042778,              0.0042778,              0.0042778
                    580,                0.54711,                0.26505,                 0.7901,                0.99059,                0.95733,                0.99148,                0.69008,                      0,                    inf,                      0,              0.0042679,              0.0042679,              0.0042679
                    581,                0.55074,                0.26884,                0.78951,                0.99058,                0.95566,                0.99139,                0.68945,                      0,                    inf,                      0,               0.004258,               0.004258,               0.004258
                    582,                0.54653,                0.26781,                0.79287,                0.99057,                0.95543,                0.99296,                0.68928,                      0,                    inf,                      0,              0.0042481,              0.0042481,              0.0042481
                    583,                0.54674,                0.26815,                0.78966,                0.99057,                0.95445,                 0.9929,                0.68968,                      0,                    inf,                      0,              0.0042382,              0.0042382,              0.0042382
                    584,                0.53594,                0.26936,                0.78885,                0.99056,                0.95423,                0.99281,                0.69022,                      0,                    inf,                      0,              0.0042283,              0.0042283,              0.0042283
                    585,                0.53416,                0.26523,                0.78497,                0.99056,                0.95408,                0.99291,                0.69047,                      0,                    inf,                      0,              0.0042184,              0.0042184,              0.0042184
                    586,                0.53334,                 0.2675,                0.79264,                0.99056,                0.95368,                0.99285,                0.69105,                      0,                    inf,                      0,              0.0042085,              0.0042085,              0.0042085
                    587,                0.55023,                0.27247,                0.78935,                0.99055,                0.95338,                0.99285,                0.69068,                      0,                    inf,                      0,              0.0041986,              0.0041986,              0.0041986
